date,port_return,sharpe,risk,ret,w_IVV,w_SPY,w_VOO,w_VTI,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLRE,w_XLU,w_XLV,w_XLY
2022-11-10,-0.24792562438929616,32.63140051199821,0.02999999999685026,0.978942015257166,0.0,0.0,0.0,0.0,0.36624685344612506,-3.9115252497214877e-07,0.0,1.0292606128781089e-05,0.0,0.0,-0.6337430348323766,-6.505709169975726e-08,-9.717547236641519e-08,0.0
2022-11-11,-0.010660647805457089,58.43670015850219,0.030000000000770403,1.7531010048000855,0.0,0.0,0.0,0.0,0.0,5.260309852056174e-08,0.0,0.5227421827760186,-1.4228620325868543e-08,0.0,-2.9661839774591635e-08,0.0,2.356155268128264e-08,-0.47725786169874657
2022-11-14,-0.0016833310482363784,46.89564913914335,0.030000000220279033,1.4068694845044287,0.0,0.0,0.0,0.0,0.0,-0.2394809694067192,0.0,0.5588916481162329,-1.4568070008840044e-08,0.0,-1.213062289061127e-08,-0.20162745763101061,8.276363806754172e-08,0.0
2022-11-15,-0.009273421627287785,26.434535416593402,0.02999999999402748,0.7930360623399213,0.0,0.0,0.0,0.0,0.0,-0.14470351226144965,0.4569570799085074,5.120594881622849e-08,0.0,-0.17115960265457067,-1.6631133386040583e-07,-0.22717992028085726,0.0,0.0
2022-11-16,-0.01224206160158099,15.619492349939044,0.030000000199476535,0.46858477361389356,0.0,0.0,0.0,0.0,0.0,-0.02952803821959462,0.0738679847412645,0.3556735097474872,0.0,-0.5409303969791462,3.649352557348776e-08,-3.3819006666595926e-08,0.0,0.0
2022-11-17,0.002007113053498314,8.262234577336933,0.030000000125019122,0.24786703835304533,0.0,0.0,0.0,0.0,0.0,-1.5977974748671887e-07,-0.12876674892526951,0.3266822149983073,0.0,-0.30902972247301985,0.1274167213882409,-0.10810443243541497,0.0,0.0
2022-11-18,0.007832916779082284,25.45371402244042,0.03000000044093359,0.7636114318966101,0.0,0.0,0.0,0.0,0.012257027951701355,0.25835406680798967,-5.989829262648957e-09,-1.1142603922227085e-08,0.0,0.0,-0.28644456930400175,0.442944397213178,0.0,0.0
2022-11-21,-0.008824849408861734,24.29061969350374,0.030000005281138026,0.7287187190872275,0.0,0.0,0.0,0.0,-0.41927276521903406,0.28831092313103035,-1.5918903051753069e-07,-2.0578817309408006e-08,0.0,0.0,-0.1998426655027806,0.09257350753694192,0.0,0.0
2022-11-22,-0.015395419502833138,19.91067010542071,0.03000000056808254,0.5973201144735254,0.0,0.0,0.0,0.0,-0.35482546137046217,-2.0630833412509013e-08,-0.050742436301383746,0.19197836809078966,0.0,0.0,-0.18453380281959242,0.21791995204860537,0.0,0.0
2022-11-23,0.0008811383444565528,27.681058997974,0.030000003707050166,0.8304318725542943,0.0,0.0,0.0,0.0,-0.4327570744432381,-0.19678827698038057,5.711150374718898e-10,-8.976988190247359e-10,0.0,0.0,0.37045466117619624,-1.9846382249255228e-08,0.0,0.0
